# ChronoModel 2.0.18
# pions.chr
# Date Format : BC/AD
iter;Noir Begin;Noir End;S4;S5;S6
14470;301,988635996219;646,093445320739;301,988635996219;377,757508229605;646,093445320739
14471;352,24075617657;598,63499994919;352,24075617657;374,749835733833;598,63499994919
14472;327,649990382705;639,453731926417;327,649990382705;412,622154265016;639,453731926417
14473;336,085427319022;652,216547589042;336,085427319022;381,73744745211;652,216547589042
14474;370,058622789067;598,507556297764;370,058622789067;404,30787608326;598,507556297764
14475;310,983019703656;687,636332513426;310,983019703656;378,146597902835;687,636332513426
14476;382,234309834298;618,325472123163;382,234309834298;430,575596950478;618,325472123163
14477;290,778690047464;612,086217675492;290,778690047464;434,417956650934;612,086217675492
14478;361,584429844592;650,362433979979;361,584429844592;400,385580348283;650,362433979979
14479;343,988886681369;641,863521500196;343,988886681369;422,316326830612;641,863521500196
14480;352,710688702652;641,49728083804;352,710688702652;400,552115108788;641,49728083804
14481;391,908907467683;602,036340624275;391,908907467683;460,567840960592;602,036340624275
14482;368,315796788222;548,408329943326;368,315796788222;423,081644189901;548,408329943326
14483;329,178329819783;643,778045267107;329,178329819783;464,199553744555;643,778045267107
14484;337,788295903382;587,964224042572;337,788295903382;397,796543020945;587,964224042572
14485;329,361439282499;617,986449262112;329,361439282499;415,264405479797;617,986449262112
14486;302,401761944959;482,033115689841;302,401761944959;451,125969131822;482,033115689841
14487;371,469451768132;633,311511221556;371,469451768132;420,528215767519;633,311511221556
14488;335,626409891912;646,953795111066;335,626409891912;446,403935539704;646,953795111066
14489;320,743844180099;644,441365035937;320,743844180099;432,400232949172;644,441365035937
14490;307,739821918454;677,884818948081;307,739821918454;408,986543275367;677,884818948081
14491;382,148627700534;593,420615991102;382,148627700534;402,343231225943;593,420615991102
14492;358,970286680928;545,728158029886;358,970286680928;413,66782350665;545,728158029886
14493;377,884562141526;587,437759632225;377,884562141526;385,989971128049;587,437759632225
14494;363,267842698209;666,240707349942;363,267842698209;377,964743166992;666,240707349942
14495;308,511590340231;759,175197989441;308,511590340231;393,783692918252;759,175197989441
14496;348,319472065132;572,637278863685;348,319472065132;409,058855981157;572,637278863685
14497;377,101973639734;501,993107917928;377,101973639734;401,901030146157;501,993107917928
14498;365,373035451434;613,921793544195;365,373035451434;438,341907470049;613,921793544195
14499;340,071512101536;654,246905722464;340,071512101536;427,847515706545;654,246905722464
14500;353,695194698229;600,5047771036;353,695194698229;431,998966378656;600,5047771036
14501;336,880833940121;615,35731128938;336,880833940121;395,225096048335;615,35731128938
14502;351,130535645276;577,739207215263;351,130535645276;376,351654266782;577,739207215263
14503;385,258270423479;573,17124162502;385,258270423479;410,708426499466;573,17124162502
14504;383,985599249961;659,178533664152;383,985599249961;389,596561280742;659,178533664152
14505;322,459127106884;614,094398366159;322,459127106884;402,543067012889;614,094398366159
14506;380,405138688001;619,885872748144;380,405138688001;410,032910952943;619,885872748144
14507;320,033470829802;641,287598543187;320,033470829802;444,830662872492;641,287598543187
14508;365,17543520014;652,659378380476;365,17543520014;418,218167714831;652,659378380476
14509;400,401292639569;648,54884635775;400,401292639569;427,020297368754;648,54884635775
14510;324,29169146182;597,951603475547;324,29169146182;384,645310275868;597,951603475547
14511;344,265855639454;607,238783743567;344,265855639454;384,723286743012;607,238783743567
14512;318,555089276009;614,527493412118;318,555089276009;472,513698344213;614,527493412118
14513;316,328168250257;627,411596224809;316,328168250257;445,863044700741;627,411596224809
14514;360,980684935687;541,77992941367;360,980684935687;434,417652937038;541,77992941367
14515;336,429244379176;516,829415913616;336,429244379176;409,231985289539;516,829415913616
14516;336,723611394091;618,884899288336;336,723611394091;404,794695220202;618,884899288336
14517;336,235298086263;601,622476441299;336,235298086263;376,623775243358;601,622476441299
14518;344,093384487067;640,217228205478;344,093384487067;418,54962508866;640,217228205478
14519;344,965166420577;618,990485927578;344,965166420577;430,883498373735;618,990485927578
14520;357,855153817374;610,371610405861;357,855153817374;393,877226911958;610,371610405861
14521;327,906323509678;617,401410667214;327,906323509678;433,725439018156;617,401410667214
14522;315,543460388996;555,434672938897;315,543460388996;414,799559030365;555,434672938897
14523;337,916973934957;708,184853993691;337,916973934957;412,616133847109;708,184853993691
14524;350,353444227307;682,563879097779;350,353444227307;457,417807171288;682,563879097779
14525;358,926065347613;652,76086012675;358,926065347613;397,779412811115;652,76086012675
14526;359,68594886452;541,291272820358;359,68594886452;385,586940420381;541,291272820358
14527;362,558892177265;586,610228627929;362,558892177265;367,852191544102;586,610228627929
14528;328,523064424851;654,249978055134;328,523064424851;412,666927789578;654,249978055134
14529;327,898828743204;647,032720516629;327,898828743204;363,277869713554;647,032720516629
14530;361,362430507036;655,613926810644;361,362430507036;404,131991305601;655,613926810644
14531;332,63912071769;617,955636356063;332,63912071769;406,42402862328;617,955636356063
14532;326,562502969466;598,670150194909;326,562502969466;457,230701447229;598,670150194909
14533;363,37397243135;632,683719354119;363,37397243135;373,469074315847;632,683719354119
14534;399,205131303252;571,963970095259;399,205131303252;485,502670631227;571,963970095259
14535;346,330358749712;598,46110664135;346,330358749712;386,311934733663;598,46110664135
14536;342,73087335844;634,05962366542;342,73087335844;364,303202146591;634,05962366542
14537;339,789026313178;626,87642282553;339,789026313178;403,108217626172;626,87642282553
14538;369,222771040082;648,651406044459;369,222771040082;436,725234805061;648,651406044459
14539;358,908416360089;631,670258362565;358,908416360089;422,262777856575;631,670258362565
14540;350,976582711944;609,475403481235;350,976582711944;403,560819760211;609,475403481235
14541;282,881582994744;604,269804532635;282,881582994744;420,327028158677;604,269804532635
14542;312,490398369849;592,237418960694;312,490398369849;419,599898119104;592,237418960694
14543;338,686651977255;577,9285020182;338,686651977255;423,190813070917;577,9285020182
14544;316,814525140411;627,757697316536;316,814525140411;359,451189038967;627,757697316536
14545;376,982156989243;643,041734149775;376,982156989243;427,375275839946;643,041734149775
14546;388,642431302673;571,123170429178;388,642431302673;408,112710619502;571,123170429178
14547;364,906409766759;645,979402565048;364,906409766759;427,180500376754;645,979402565048
14548;360,126671931077;612,821809972433;360,126671931077;433,299119808376;612,821809972433
14549;326,62599476683;580,928064271469;326,62599476683;465,369687121612;580,928064271469
14550;319,374282822622;590,944169296911;319,374282822622;401,855768287811;590,944169296911
14551;333,093534186247;641,618684663103;333,093534186247;386,35867530545;641,618684663103
14552;356,434496598591;534,321535374657;356,434496598591;487,716200804774;534,321535374657
14553;399,953005930236;531,086643681749;399,953005930236;401,058708992557;531,086643681749
14554;426,69399591127;602,304960280398;426,69399591127;427,705371343019;602,304960280398
14555;506,203969588622;605,697096350557;506,203969588622;516,92595413716;605,697096350557
14556;322,876351329332;644,711964706784;322,876351329332;434,999107851818;644,711964706784
14557;324,955317588577;640,808504201468;324,955317588577;389,631992214026;640,808504201468
14558;350,856597200771;658,566358788019;350,856597200771;477,885534899434;658,566358788019
14559;338,686786067065;682,025307448286;338,686786067065;379,844537681176;682,025307448286
14560;334,737735505886;568,312920852118;334,737735505886;415,116025702757;568,312920852118
14561;294,110010889588;662,045098198046;294,110010889588;411,278946750307;662,045098198046
14562;370,784397412123;626,66652447017;370,784397412123;428,427127741201;626,66652447017
14563;397,73132899359;581,995589488611;397,73132899359;421,191592047573;581,995589488611
14564;380,518383286271;683,776815058325;380,518383286271;424,783809584167;683,776815058325
14565;414,911113682545;673,940821089263;414,911113682545;415,696800104864;673,940821089263
14566;384,337789612565;629,296623461892;384,337789612565;388,841114473353;629,296623461892
14567;349,71563612381;483,679102854334;349,71563612381;373,510169773924;483,679102854334
14568;335,227204250863;636,778040697164;335,227204250863;448,828726953551;636,778040697164
14569;349,442558769998;604,773183249124;349,442558769998;444,195893073306;604,773183249124
14570;368,953794203957;683,73447375105;368,953794203957;413,560892217059;683,73447375105
14571;369,379157678889;660,78715511189;369,379157678889;410,608054279541;660,78715511189
14572;326,134703553072;613,764327246371;326,134703553072;368,717818358805;613,764327246371
14573;355,069837278596;543,625660282816;355,069837278596;395,708219760641;543,625660282816
14574;347,15996768803;602,32499252757;347,15996768803;455,545518480879;602,32499252757
14575;334,524402330657;631,67392279878;334,524402330657;416,306703508244;631,67392279878
14576;374,20487536925;695,828708705711;374,20487536925;389,031610033391;695,828708705711
14577;353,746552192039;613,039729068813;353,746552192039;392,633102614927;613,039729068813
14578;320,394748762097;601,722914234608;320,394748762097;463,47213398605;601,722914234608
14579;283,814615678539;643,17673534867;283,814615678539;376,886608502807;643,17673534867
14580;361,869571295332;583,352626422266;361,869571295332;361,91094882157;583,352626422266
14581;360,170546147579;660,727396180842;360,170546147579;405,205765546524;660,727396180842
14582;355,017041806757;626,158600443235;355,017041806757;495,149208574212;626,158600443235
14583;308,153290257905;623,139466323753;308,153290257905;437,859245179559;623,139466323753
14584;337,312090052411;592,344996105595;337,312090052411;463,099280196005;592,344996105595
14585;350,878683518736;577,084812597959;350,878683518736;391,677679522096;577,084812597959
14586;403,241070457172;625,521402981769;403,241070457172;425,369603424061;625,521402981769
14587;409,007647980928;581,68488668535;409,007647980928;424,909971952925;581,68488668535
14588;413,51043734142;590,827506052582;413,51043734142;434,691711572305;590,827506052582
14589;349,228488077436;552,832359972409;349,228488077436;398,439589816182;552,832359972409
14590;391,86370852255;676,559201948399;391,86370852255;419,508380389185;676,559201948399
14591;333,261002336616;643,937318047764;333,261002336616;417,449541497193;643,937318047764
14592;364,852462769223;646,007440803137;364,852462769223;429,59913217049;646,007440803137
14593;346,179417579931;623,950577228529;346,179417579931;391,576543695421;623,950577228529
14594;331,57927943811;607,18468588375;331,57927943811;394,198753311478;607,18468588375
14595;333,318821497396;597,904567566232;333,318821497396;425,936122496215;597,904567566232
14596;336,176278986885;670,553191456681;336,176278986885;398,296408659318;670,553191456681
14597;356,451736053339;581,276810499738;356,451736053339;420,567437914842;581,276810499738
14598;356,286804129497;559,272504184843;356,286804129497;440,728716579633;559,272504184843
14599;352,413936738772;580,683335592278;352,413936738772;412,140646850174;580,683335592278
14600;352,643495580137;660,39991705344;352,643495580137;394,255389179714;660,39991705344
14601;319,977657929232;568,514852713662;319,977657929232;406,95263694274;568,514852713662
14602;387,595655942656;626,697401980675;387,595655942656;444,392307032344;626,697401980675
14603;398,732382307335;623,225872571354;398,732382307335;402,251416385084;623,225872571354
14604;364,753925505054;552,320572399624;364,753925505054;434,859434441889;552,320572399624
14605;348,199397000941;631,806864595216;348,199397000941;443,173939942071;631,806864595216
14606;403,476874505968;642,512841842092;403,476874505968;404,646299911403;642,512841842092
14607;376,255067397121;562,772313999732;376,255067397121;389,251003273338;562,772313999732
14608;322,018688488626;571,966194289852;322,018688488626;425,244630235861;571,966194289852
14609;351,360412630762;598,030868722099;351,360412630762;430,74687647746;598,030868722099
14610;360,222811470708;594,473134895842;360,222811470708;371,822940474279;594,473134895842
14611;339,573282708308;616,415742796941;339,573282708308;350,559673433805;616,415742796941
14612;361,400440420387;602,534706765138;361,400440420387;394,406714493865;602,534706765138
14613;333,253230495009;667,122788849849;333,253230495009;413,975269561166;667,122788849849
14614;334,103342531412;672,741596958527;334,103342531412;406,024083933703;672,741596958527
14615;372,048331183887;630,797538177139;372,048331183887;425,537323218586;630,797538177139
14616;331,936047674533;733,587853942578;331,936047674533;460,954880912292;733,587853942578
14617;298,391445137292;614,55435459908;298,391445137292;397,180895667976;614,55435459908
14618;331,328428942736;591,418523555993;331,328428942736;428,366518139881;591,418523555993
14619;387,169960481883;612,425236952686;387,169960481883;398,848909635323;612,425236952686
14620;325,054376724814;596,992342908688;325,054376724814;418,200627278293;596,992342908688
14621;374,074718421059;562,330632443931;374,074718421059;401,896896053846;562,330632443931
14622;366,097353729195;622,505524775491;366,097353729195;449,782480360273;622,505524775491
14623;362,634173690968;487,516343288594;362,634173690968;458,453589888398;487,516343288594
14624;340,286122920651;655,96053549455;340,286122920651;382,391656187196;655,96053549455
14625;376,696344868306;577,813944387676;376,696344868306;428,599989479053;577,813944387676
14626;377,612960988917;622,966732019017;377,612960988917;471,752245092081;622,966732019017
14627;296,735014221853;569,808333873195;296,735014221853;409,664058511821;569,808333873195
14628;328,92145633915;637,298634681779;328,92145633915;378,516628797857;637,298634681779
14629;360,82278257299;632,231570903527;360,82278257299;387,967598098918;632,231570903527
14630;352,050058944019;575,700007375606;352,050058944019;431,795667350802;575,700007375606
14631;374,622996562373;628,496947965884;374,622996562373;422,193158685711;628,496947965884
14632;361,977560493478;644,354434965657;361,977560493478;422,510708163865;644,354434965657
14633;316,946999725004;647,010578160589;316,946999725004;448,183925343778;647,010578160589
14634;339,43221966535;643,221149642798;339,43221966535;410,721910622075;643,221149642798
14635;371,856637114622;620,927797423734;371,856637114622;394,207210339598;620,927797423734
14636;339,44626627353;530,665522202759;339,44626627353;379,127519087722;530,665522202759
14637;363,796841516528;575,190077742113;363,796841516528;417,296280652157;575,190077742113
14638;363,776114366717;670,825791791005;363,776114366717;415,476124566609;670,825791791005
14639;325,077157019605;665,514062591993;325,077157019605;427,900437198263;665,514062591993
14640;345,150887440826;639,920246181002;345,150887440826;430,427455113518;639,920246181002
14641;348,460022881968;614,367594850449;348,460022881968;381,714758907351;614,367594850449
14642;349,194182190706;644,110892917341;349,194182190706;396,890351578632;644,110892917341
14643;361,823505508555;693,947605721111;361,823505508555;370,397919534845;693,947605721111
14644;357,183304496415;609,147423191546;357,183304496415;422,560008235669;609,147423191546
14645;314,337301020782;671,031962347264;314,337301020782;447,329841292418;671,031962347264
14646;324,318984190501;624,76993218658;324,318984190501;381,194561341601;624,76993218658
14647;369,939914934;569,691378900057;369,939914934;405,485375999305;569,691378900057
14648;376,347780370303;609,68162149503;376,347780370303;398,068048043842;609,68162149503
14649;417,199103293614;578,877482925251;417,199103293614;481,454797547019;578,877482925251
14650;349,565174964237;545,062780620163;349,565174964237;470,150568822662;545,062780620163
14651;406,05985058824;657,23748526955;406,05985058824;413,310508063703;657,23748526955
14652;407,386976217186;613,356153075949;407,386976217186;440,55625776035;613,356153075949
14653;405,017716099443;622,929639693327;405,017716099443;426,31484015651;622,929639693327
14654;441,917684101767;591,209523780564;441,917684101767;443,442569400788;591,209523780564
14655;362,505532290783;647,312923887593;362,505532290783;437,101547669762;647,312923887593
14656;368,123857012637;616,416385708029;368,123857012637;454,985005734424;616,416385708029
14657;348,073992535946;634,820098995799;348,073992535946;478,293529563708;634,820098995799
14658;290,428975524448;574,377312590707;290,428975524448;436,308269692306;574,377312590707
14659;365,040780012473;584,76151486662;365,040780012473;413,458469821002;584,76151486662
14660;353,39290861418;603,776513982922;353,39290861418;480,36078319567;603,776513982922
14661;337,967675318985;649,508763379987;337,967675318985;429,190558723857;649,508763379987
14662;325,253980512051;619,528915878607;325,253980512051;450,668631253805;619,528915878607
14663;312,123436039811;611,247875043703;312,123436039811;406,978919976464;611,247875043703
14664;333,94203890357;646,111029892717;333,94203890357;407,752353822378;646,111029892717
14665;358,435144814548;585,215469876634;358,435144814548;387,721598057727;585,215469876634
14666;355,516432479467;599,082068800783;355,516432479467;496,281630685722;599,082068800783
14667;337,782171205476;555,23477744245;337,782171205476;424,210590269561;555,23477744245
14668;400,229542068398;561,271927527657;400,229542068398;429,491310620477;561,271927527657
14669;338,217886292947;587,727377644146;338,217886292947;447,696255030768;587,727377644146
14670;390,411583371161;622,112430718736;390,411583371161;448,792579505277;622,112430718736
14671;410,603784938612;604,957296388065;410,603784938612;426,842724089693;604,957296388065
14672;388,878694177245;598,704674409799;388,878694177245;452,934251418355;598,704674409799
14673;316,854060945902;638,361192264495;316,854060945902;433,62975972562;638,361192264495
14674;329,902571414379;641,476368824854;329,902571414379;415,420499880989;641,476368824854
14675;305,79712448212;590,138180060999;305,79712448212;387,643693509338;590,138180060999
14676;389,145123712299;570,114715116488;389,145123712299;395,614241459201;570,114715116488
14677;333,857086005666;555,046861758012;333,857086005666;402,366633316142;555,046861758012
14678;291,434751358673;468,860729789135;291,434751358673;459,543418970891;468,860729789135
14679;280,135384659359;611,750453886299;280,135384659359;423,328083761355;611,750453886299
14680;389,962144351368;600,929047188717;389,962144351368;399,677058848858;600,929047188717
14681;352,528888885235;671,657075786716;352,528888885235;422,381264992415;671,657075786716
14682;369,536290772416;619,387208779295;369,536290772416;420,908539049491;619,387208779295
14683;368,480470011943;598,614487681728;368,480470011943;410,828580504883;598,614487681728
14684;319,179757636307;626,502630294903;319,179757636307;398,414317320963;626,502630294903
14685;330,917209764357;683,401163303047;330,917209764357;420,992895170367;683,401163303047
14686;397,122829439769;647,140618632941;397,122829439769;440,031487810804;647,140618632941
14687;322,353375915945;571,333144419167;322,353375915945;418,474373858742;571,333144419167
14688;294,604754762443;684,639753385383;294,604754762443;362,518179427488;684,639753385383
14689;284,592516500295;615,891670865964;284,592516500295;378,940745647415;615,891670865964
14690;330,802937103047;622,888791856027;330,802937103047;398,807716481223;622,888791856027
14691;361,669780853525;611,796901397417;361,669780853525;405,195758875842;611,796901397417
14692;364,499724580783;599,61068809833;364,499724580783;478,697541602585;599,61068809833
14693;357,820102123523;590,615037882713;357,820102123523;388,766779281002;590,615037882713
14694;312,359078859831;529,24393298456;312,359078859831;385,224483627602;529,24393298456
14695;322,850070110864;587,104378959951;322,850070110864;333,053486538753;587,104378959951
14696;354,339111160419;612,585790593135;354,339111160419;505,475895348514;612,585790593135
14697;332,585700360935;676,739710716129;332,585700360935;435,582587828;676,739710716129
14698;381,623116903842;624,046289459381;381,623116903842;443,714019618955;624,046289459381
14699;354,839918319122;603,850159889434;354,839918319122;437,269010313312;603,850159889434
14700;360,037160783334;642,799810474981;360,037160783334;401,303454975181;642,799810474981
14701;316,202914012457;650,865761108409;316,202914012457;401,140349082032;650,865761108409
14702;307,786864274696;564,408417803266;307,786864274696;340,581290806915;564,408417803266
14703;286,643025415331;568,713832222214;286,643025415331;372,53466617951;568,713832222214
14704;337,477827467783;673,473674207871;337,477827467783;376,565729061816;673,473674207871
14705;336,9196118243;551,242835478413;336,9196118243;419,546281202247;551,242835478413
14706;376,884673503495;683,808235430587;376,884673503495;521,706452328579;683,808235430587
14707;370,127296185186;678,068863953639;370,127296185186;406,518074587919;678,068863953639
14708;331,193985491743;611,686862321914;331,193985491743;450,990808115425;611,686862321914
14709;368,999690815694;641,023922996321;368,999690815694;414,047763780671;641,023922996321
14710;376,477079219157;618,693354166358;376,477079219157;420,674396607628;618,693354166358
14711;349,53925759613;556,063484697516;349,53925759613;414,249755171056;556,063484697516
14712;355,510453363405;645,181818972193;355,510453363405;430,710662099209;645,181818972193
14713;371,76593777653;665,308830819881;371,76593777653;406,326133645745;665,308830819881
14714;304,636795318311;623,898227620892;304,636795318311;386,436092016396;623,898227620892
14715;337,005936750265;567,598861341049;337,005936750265;418,48824751047;567,598861341049
14716;376,114765773818;588,448876406753;376,114765773818;466,631195852672;588,448876406753
14717;348,564850196159;606,911350013186;348,564850196159;483,578643218641;606,911350013186
14718;359,666228836349;625,795659991383;359,666228836349;423,831090644244;625,795659991383
14719;346,409969316414;645,072694977424;346,409969316414;475,219807885283;645,072694977424
14720;321,60912589397;624,254566033151;321,60912589397;405,588668783373;624,254566033151
14721;336,675837830475;629,108337444423;336,675837830475;399,834978856676;629,108337444423
14722;339,392085735509;573,324630460847;339,392085735509;433,1375785449;573,324630460847
14723;413,470727654948;601,890707465178;413,470727654948;460,188436106379;601,890707465178
14724;342,191596091571;636,223895049789;342,191596091571;455,05119045477;636,223895049789
14725;346,330166444074;548,990041832094;346,330166444074;398,836386137033;548,990041832094
14726;354,532393509426;469,130995353639;354,532393509426;433,736550111789;469,130995353639
14727;346,432464985758;597,483628797625;346,432464985758;403,307909823258;597,483628797625
14728;346,008486877882;546,84074954673;346,008486877882;424,234706169514;546,84074954673
14729;330,323209707223;664,749451577368;330,323209707223;433,096008041606;664,749451577368
14730;339,281956541414;613,367809100321;339,281956541414;413,565701979801;613,367809100321
14731;342,206547434367;639,275731292448;342,206547434367;444,454543316363;639,275731292448
14732;364,506023291582;606,194636772375;364,506023291582;443,624596351289;606,194636772375
14733;357,880904298126;606,623477600262;357,880904298126;533,758032939585;606,623477600262
14734;320,386570223438;628,66367699179;320,386570223438;382,443823056293;628,66367699179
14735;301,971616796823;680,069667521074;301,971616796823;423,393569909533;680,069667521074
14736;363,615557732533;675,463109579875;363,615557732533;406,691107735809;675,463109579875
14737;319,594421905343;583,351077871323;319,594421905343;430,100501767264;583,351077871323
14738;310,988500051077;502,286755886058;310,988500051077;438,747307993402;502,286755886058
14739;290,134696675978;561,618412116178;290,134696675978;435,303321050802;561,618412116178
14740;336,25790002047;604,433094751642;336,25790002047;413,975312048366;604,433094751642
14741;345,250595877143;607,452791830249;345,250595877143;432,368472791736;607,452791830249
14742;319,818871720069;614,777405959923;319,818871720069;419,817921572058;614,777405959923
14743;306,338106883292;620,340378860816;306,338106883292;469,211296775379;620,340378860816
14744;340,792888518374;633,991716401341;340,792888518374;412,249218737133;633,991716401341
14745;389,143346726134;664,804449467306;389,143346726134;425,085785616148;664,804449467306
14746;386,265633182989;490,272109324222;386,265633182989;430,006749991029;490,272109324222
14747;333,096619433266;596,681119866567;333,096619433266;433,331583174837;596,681119866567
14748;324,506146538885;579,933249413237;324,506146538885;390,464825949635;579,933249413237
14749;334,478492056403;626,80975935344;334,478492056403;401,901907245656;626,80975935344
14750;345,181106420462;669,941706445207;345,181106420462;394,244489658152;669,941706445207
14751;400,741532953084;564,957178113073;400,741532953084;428,792387756539;564,957178113073
14752;331,05495245273;613,611840849819;331,05495245273;585,88633332342;613,611840849819
14753;315,285857208841;625,745851602353;315,285857208841;365,838025840381;625,745851602353
14754;312,749094901246;656,021903035985;312,749094901246;404,064995838381;656,021903035985
14755;379,230328810911;610,12767516654;379,230328810911;395,054504837372;610,12767516654
14756;387,855593493043;611,533586141724;387,855593493043;411,19458408089;611,533586141724
14757;359,141792748892;628,287248867697;359,141792748892;412,126703250325;628,287248867697
14758;357,55850204579;652,661630947681;357,55850204579;408,294322199196;652,661630947681
14759;344,670003610217;603,373856490746;344,670003610217;389,200380137597;603,373856490746
14760;349,429559257451;664,537773430627;349,429559257451;398,051058046943;664,537773430627
14761;408,721231628193;556,971544932136;408,721231628193;444,702924212673;556,971544932136
14762;396,057519796805;696,593514325828;396,057519796805;412,593413096658;696,593514325828
14763;349,907697652554;616,101076898493;349,907697652554;414,622379204464;616,101076898493
14764;383,689529462108;656,431524662842;383,689529462108;393,983335159988;656,431524662842
14765;344,265032612287;637,485798170648;344,265032612287;381,002362167594;637,485798170648
14766;332,210051694729;656,219800136497;332,210051694729;393,825856621848;656,219800136497
14767;423,466913258511;636,49195742808;423,466913258511;432,892065151206;636,49195742808
14768;344,087728092814;625,923578689626;344,087728092814;423,089018946935;625,923578689626
14769;369,402094221381;619,380092604783;369,402094221381;445,486141443346;619,380092604783
14770;313,419524216726;573,945043259673;313,419524216726;416,862752058068;573,945043259673
14771;340,603685149741;536,71280521351;340,603685149741;430,518999102717;536,71280521351
14772;340,953176777699;622,856835175383;340,953176777699;403,886601095849;622,856835175383
14773;364,667759847055;619,226298006294;364,667759847055;431,76181276298;619,226298006294
14774;342,262261380591;591,84646248194;342,262261380591;400,762986135731;591,84646248194
14775;322,503888548397;642,936925646003;322,503888548397;347,862025309259;642,936925646003
14776;346,368932144747;539,403370185998;346,368932144747;373,553712078105;539,403370185998
14777;342,442742052162;636,839353847393;342,442742052162;405,946779347841;636,839353847393
14778;374,126121386015;611,7260308444;374,126121386015;421,369737467217;611,7260308444
14779;356,908340593506;640,490642858522;356,908340593506;393,043699499991;640,490642858522
14780;421,073594030327;580,923636133224;421,073594030327;435,269086782535;580,923636133224
14781;345,233325945183;590,683299003865;345,233325945183;475,655281542731;590,683299003865
14782;329,185190816861;598,167001120342;329,185190816861;434,255439189897;598,167001120342
14783;339,185504804906;648,016254846438;339,185504804906;405,085886224779;648,016254846438
14784;356,568788757895;620,037470039564;356,568788757895;374,990644568726;620,037470039564
14785;368,270039090719;587,356416249184;368,270039090719;443,778196369128;587,356416249184
14786;375,274169525635;632,957356379816;375,274169525635;424,065900739469;632,957356379816
14787;408,739025866383;549,931512257719;408,739025866383;423,542279102146;549,931512257719
14788;381,218236264324;625,354061566713;381,218236264324;457,607376281817;625,354061566713
14789;388,012444270936;639,783321978578;388,012444270936;414,796476046045;639,783321978578
14790;373,283661304217;619,484278613922;373,283661304217;424,237835279853;619,484278613922
14791;385,401379744046;497,551679471745;385,401379744046;405,315353100702;497,551679471745
14792;353,181664851525;624,930287083101;353,181664851525;396,582274422399;624,930287083101
14793;375,931396403063;562,875145169497;375,931396403063;430,374292217912;562,875145169497
14794;317,572711853834;590,558408279961;317,572711853834;401,130521758451;590,558408279961
14795;351,290152597296;545,27959602995;351,290152597296;371,158438506355;545,27959602995
14796;386,78441279507;616,501161949957;386,78441279507;411,944204278067;616,501161949957
14797;358,010057114249;681,545654740772;358,010057114249;400,596722715183;681,545654740772
14798;384,130114866964;578,261310879585;384,130114866964;413,40364992107;578,261310879585
14799;373,30373538965;623,960659907896;373,30373538965;456,521813541066;623,960659907896
14800;341,721478388385;469,643719228717;341,721478388385;424,723106784092;469,643719228717
14801;332,415046716249;476,544336524699;332,415046716249;412,565485047181;476,544336524699
14802;366,061974864896;611,510421961053;366,061974864896;428,707556350261;611,510421961053
14803;341,135261248031;602,446613826957;341,135261248031;419,295135440309;602,446613826957
14804;379,728426816469;516,342832313499;379,728426816469;416,795381397578;516,342832313499
14805;384,514514655957;629,627901867443;384,514514655957;457,230985364762;629,627901867443
14806;374,77945373401;578,80506960133;374,77945373401;461,126139683548;578,80506960133
14807;384,305758738668;581,47657595794;384,305758738668;403,416954249099;581,47657595794
14808;361,118081763419;570,159643544299;361,118081763419;382,673710301987;570,159643544299
14809;380,568772895305;594,423081624163;380,568772895305;418,764446490031;594,423081624163
14810;387,388047108548;642,812781501884;387,388047108548;415,960696648041;642,812781501884
14811;368,541551738619;670,651975675434;368,541551738619;401,5802184818;670,651975675434
14812;394,623291814943;604,40378281166;394,623291814943;444,773427916896;604,40378281166
14813;359,509489041632;646,505118309227;359,509489041632;426,304427167076;646,505118309227
14814;376,123569944234;616,25724608395;376,123569944234;437,914630824514;616,25724608395
14815;375,428225133609;621,930466369423;375,428225133609;386,528489010737;621,930466369423
14816;368,486349971919;661,946185655891;368,486349971919;390,959536599814;661,946185655891
14817;369,353075811015;617,019452310355;369,353075811015;379,236075761335;617,019452310355
14818;342,391478502753;585,453395258011;342,391478502753;442,70319215682;585,453395258011
14819;384,069561781927;526,386020527381;384,069561781927;415,700824130468;526,386020527381
14820;344,337605296914;599,697730425523;344,337605296914;379,222075970592;599,697730425523
14821;341,320750944661;622,91914447632;341,320750944661;353,596707916665;622,91914447632
14822;359,339269271984;632,087204216231;359,339269271984;409,372179294823;632,087204216231
14823;408,658128600352;568,479425855286;408,658128600352;411,963000899778;568,479425855286
14824;391,967040091865;630,734935690691;391,967040091865;439,78472375307;630,734935690691
14825;383,563310338032;619,134776490122;383,563310338032;403,744778106927;619,134776490122
14826;289,630702850425;590,127860697621;289,630702850425;457,942023333463;590,127860697621
14827;355,241256830906;658,929961363969;355,241256830906;444,057505726725;658,929961363969
14828;357,809502309595;600,013062928991;357,809502309595;416,597585577469;600,013062928991
14829;358,967937531038;610,965730791564;358,967937531038;376,804655392149;610,965730791564
14830;307,782201853595;659,09787170217;307,782201853595;424,48440258318;659,09787170217
14831;334,741188720172;665,276386242914;334,741188720172;397,59612040334;665,276386242914
14832;328,129757918118;591,48330255562;328,129757918118;334,063205514253;591,48330255562
14833;357,71335260587;596,059111513787;357,71335260587;407,892397211821;596,059111513787
14834;293,354780238255;629,180092893101;293,354780238255;409,28092034488;629,180092893101
14835;276,376967654897;559,267951048428;276,376967654897;418,632355612448;559,267951048428
14836;325,631594192546;611,03607731102;325,631594192546;458,531590871166;611,03607731102
