# ChronoModel 2.0.18
# pions.chr
# Date Format : BC/AD
iter;Blanc 2 Begin;Blanc 2 End;S7;S8;S9
13070;693,736009424901;973,114816011249;693,736009424901;763,02881715819;973,114816011249
13071;703,422384415396;904,554053985206;703,422384415396;828,23615800615;904,554053985206
13072;662,326324248429;918,358702638302;662,326324248429;841,844495183388;918,358702638302
13073;707,586055120512;882,529715283581;707,586055120512;765,99268072268;882,529715283581
13074;662,568768615827;885,116159873694;662,568768615827;878,834099869184;885,116159873694
13075;693,379295496191;954,455291978379;693,379295496191;798,083314266845;954,455291978379
13076;682,2283915928;911,808429068923;682,2283915928;857,267372416097;911,808429068923
13077;751,388065932231;902,528287841108;751,388065932231;812,696185706331;902,528287841108
13078;681,624226806954;887,624804585082;681,624226806954;749,535941767626;887,624804585082
13079;669,779878948431;941,428610295215;669,779878948431;769,432680831756;941,428610295215
13080;658,370908232011;915,347834927221;658,370908232011;768,944061916527;915,347834927221
13081;665,988071880071;860,732123167047;665,988071880071;822,34522684166;860,732123167047
13082;696,431459204745;869,692589418195;696,431459204745;822,982972668607;869,692589418195
13083;576,4061773985;915,677363512237;576,4061773985;833,249002076857;915,677363512237
13084;675,839349185201;908,893078941126;675,839349185201;846,513490602349;908,893078941126
13085;689,574656819;923,670729045195;689,574656819;814,063720040986;923,670729045195
13086;618,751135858786;941,586169371838;618,751135858786;906,65637819501;941,586169371838
13087;739,949454652891;911,904292544204;739,949454652891;826,426725723021;911,904292544204
13088;617,597020225495;869,970936889377;617,597020225495;838,551473697768;869,970936889377
13089;760,650083062829;905,759013251931;760,650083062829;844,82138600973;905,759013251931
13090;697,756372394265;933,827092433997;697,756372394265;827,643067125687;933,827092433997
13091;761,253559473505;912,132026562445;761,253559473505;775,623707502595;912,132026562445
13092;709,259711867453;873,293134956971;709,259711867453;781,409859761657;873,293134956971
13093;656,808307852574;879,088011067373;656,808307852574;790,878821347516;879,088011067373
13094;723,007153006686;969,741126728154;723,007153006686;780,163297053931;969,741126728154
13095;750,242747430497;890,856879143263;750,242747430497;777,775647755633;890,856879143263
13096;679,15121953059;852,980840594565;679,15121953059;757,381060143343;852,980840594565
13097;749,115849339043;909,54958964524;749,115849339043;767,192152363778;909,54958964524
13098;669,909996171962;933,323344134418;669,909996171962;903,820722143737;933,323344134418
13099;668,718303698464;954,607043879065;668,718303698464;836,756424626507;954,607043879065
13100;721,715665531043;955,462426399545;721,715665531043;872,998105534934;955,462426399545
13101;669,910441351724;888,291367273648;669,910441351724;714,953240978457;888,291367273648
13102;631,331580224455;839,364581830418;631,331580224455;789,038486053742;839,364581830418
13103;709,48438194609;902,06559015757;709,48438194609;792,865004272291;902,06559015757
13104;694,741665765712;922,478759195322;694,741665765712;775,243356014115;922,478759195322
13105;694,639916779763;907,160750423697;694,639916779763;877,181964658777;907,160750423697
13106;725,658025308176;891,134069449097;725,658025308176;859,999801607477;891,134069449097
13107;682,464620301614;907,22945771479;682,464620301614;830,932654357953;907,22945771479
13108;675,794539969804;866,105376048249;675,794539969804;848,555783759724;866,105376048249
13109;691,987578879242;900,254549241691;691,987578879242;770,669360199043;900,254549241691
13110;710,901479356737;882,361072885517;710,901479356737;860,566209789889;882,361072885517
13111;745,516383287939;922,476503708188;745,516383287939;799,54381250751;922,476503708188
13112;767,344957899408;892,613160904749;767,344957899408;844,675841421291;892,613160904749
13113;751,052299386884;936,927027457868;751,052299386884;829,289298830369;936,927027457868
13114;710,952075306233;974,345513538704;710,952075306233;823,03217352354;974,345513538704
13115;670,890130265419;863,897113212423;670,890130265419;834,006761485566;863,897113212423
13116;699,525879730214;923,299934797388;699,525879730214;805,939469598552;923,299934797388
13117;724,459554694064;944,702568273558;724,459554694064;816,726329921536;944,702568273558
13118;695,452862228602;838,374976082865;695,452862228602;811,806619130089;838,374976082865
13119;685,524348299874;871,115084775014;685,524348299874;832,879123818002;871,115084775014
13120;737,660565373541;919,27359555833;737,660565373541;863,569743904286;919,27359555833
13121;712,000503169227;943,362008213553;712,000503169227;796,439637114714;943,362008213553
13122;670,413436501561;873,332080683869;670,413436501561;811,801695505481;873,332080683869
13123;733,03774631059;832,082609600538;733,03774631059;820,899012084631;832,082609600538
13124;741,107750477694;907,968125740587;741,107750477694;841,61513449692;907,968125740587
13125;774,950709489857;860,207150132626;774,950709489857;823,532857457643;860,207150132626
13126;698,136829663211;830,731435826524;698,136829663211;829,811413443403;830,731435826524
13127;655,551293670053;914,041940348835;655,551293670053;821,255045665076;914,041940348835
13128;748,326220967822;921,911766727876;748,326220967822;855,998272832685;921,911766727876
13129;713,784463256417;886,447574653834;713,784463256417;755,593916589424;886,447574653834
13130;700,72279429146;846,608930992733;700,72279429146;784,642848309205;846,608930992733
13131;702,791931737999;936,625292536883;702,791931737999;795,683192392974;936,625292536883
13132;675,750455584776;822,552172585183;675,750455584776;810,074198413868;822,552172585183
13133;714,469458160097;907,026009683559;714,469458160097;806,347696946444;907,026009683559
13134;684,920282043705;949,284223310605;684,920282043705;851,87219877598;949,284223310605
13135;716,157844276481;900,584090300173;716,157844276481;742,289855276537;900,584090300173
13136;603,233047441038;873,142418086694;603,233047441038;869,895387773209;873,142418086694
13137;687,383014444762;879,434963696895;687,383014444762;859,663115854195;879,434963696895
13138;659,97282966167;916,124640762753;659,97282966167;787,588891541142;916,124640762753
13139;782,533326156046;934,103524071712;782,533326156046;817,210328639676;934,103524071712
13140;685,950652241034;927,603053306358;685,950652241034;811,040661394517;927,603053306358
13141;738,913385807949;912,837173721453;738,913385807949;786,970991350289;912,837173721453
13142;792,434216632021;970,17987527401;792,434216632021;886,498220601504;970,17987527401
13143;769,234767752372;904,092530404463;769,234767752372;828,495153415639;904,092530404463
13144;624,675310546891;910,257093212527;624,675310546891;877,361294381043;910,257093212527
13145;664,412019463588;920,053983699977;664,412019463588;873,830141575939;920,053983699977
13146;781,256743838303;872,89356882468;781,256743838303;801,313725586441;872,89356882468
13147;685,393768551605;848,885073948122;685,393768551605;812,471905961596;848,885073948122
13148;680,551654391171;844,521228564633;680,551654391171;823,956699097932;844,521228564633
13149;754,60722303518;877,071607817991;754,60722303518;811,676544164732;877,071607817991
13150;718,567311742568;890,655273008145;718,567311742568;868,032684363642;890,655273008145
13151;684,597363120424;809,991771477374;684,597363120424;783,392302259147;809,991771477374
13152;711,343575608922;863,663485070906;711,343575608922;802,03006305915;863,663485070906
13153;682,735286817448;900,757198217381;682,735286817448;814,496765114246;900,757198217381
13154;678,845104400061;894,624695324256;678,845104400061;801,142325282315;894,624695324256
13155;683,736804199005;972,179212723886;683,736804199005;848,849692906225;972,179212723886
13156;707,83139544631;901,095387138137;707,83139544631;848,470581658974;901,095387138137
13157;671,097498353137;931,091308871042;671,097498353137;913,02694618502;931,091308871042
13158;637,165780001489;878,763354086693;637,165780001489;874,103933564332;878,763354086693
13159;631,87918298051;936,753126268872;631,87918298051;842,018415599677;936,753126268872
13160;623,27486457981;947,064967691955;623,27486457981;833,71279010196;947,064967691955
13161;661,452823706281;916,578809159024;661,452823706281;807,799042516765;916,578809159024
13162;668,492835831681;866,91543500155;668,492835831681;823,221053362227;866,91543500155
13163;653,40038168118;921,193328779347;653,40038168118;772,065086102727;921,193328779347
13164;682,361156161613;875,842573195565;682,361156161613;872,272668891399;875,842573195565
13165;737,465336472553;845,472724644612;737,465336472553;826,456690060725;845,472724644612
13166;657,97980805053;865,57532009905;657,97980805053;824,057176281552;865,57532009905
13167;818,086380513737;957,572569103006;818,086380513737;837,326427402985;957,572569103006
13168;664,5605863702;879,963128794538;664,5605863702;801,822595515645;879,963128794538
13169;745,792947810463;871,571000851172;745,792947810463;846,137677957147;871,571000851172
13170;695,190019315795;959,345514575284;695,190019315795;908,29098315565;959,345514575284
13171;619,066763755861;997,849130565486;619,066763755861;766,586601339895;997,849130565486
13172;607,245896796633;902,609826630664;607,245896796633;778,337298077383;902,609826630664
13173;627,899476274512;945,787878236276;627,899476274512;785,736382294324;945,787878236276
13174;644,469194031115;931,577336732896;644,469194031115;850,361025389641;931,577336732896
13175;662,042496367481;940,407895270919;662,042496367481;809,855830915222;940,407895270919
13176;694,328237717166;888,536776750068;694,328237717166;813,491796997376;888,536776750068
13177;730,34002900672;904,362324773989;730,34002900672;821,294481121615;904,362324773989
13178;677,869318761624;942,349929638024;677,869318761624;768,249166116473;942,349929638024
13179;735,85721266574;876,137787919861;735,85721266574;825,573021281768;876,137787919861
13180;714,796071082849;888,777713510892;714,796071082849;759,129280350023;888,777713510892
13181;678,215192667605;897,212101862757;678,215192667605;809,930040245127;897,212101862757
13182;687,820263887452;892,130259665104;687,820263887452;832,049502928442;892,130259665104
13183;725,708643052499;865,161074088149;725,708643052499;786,820530579677;865,161074088149
13184;682,413621625426;948,884442570729;682,413621625426;832,219205165459;948,884442570729
13185;640,657668119799;845,609083090141;640,657668119799;796,947762211154;845,609083090141
13186;697,882533224281;974,138375597805;697,882533224281;780,201697378889;974,138375597805
13187;704,180499609304;855,263518697315;704,180499609304;820,685401351068;855,263518697315
13188;658,478731596964;910,512035083096;658,478731596964;771,561527580096;910,512035083096
13189;673,858706917391;913,615210043008;673,858706917391;746,385064901019;913,615210043008
13190;690,453459865413;925,889640402912;690,453459865413;832,002379452336;925,889640402912
13191;749,298939541614;946,136164731294;749,298939541614;802,887483954854;946,136164731294
13192;641,500330676901;883,480167949803;641,500330676901;775,830765522499;883,480167949803
13193;581,072489522668;926,044526388898;581,072489522668;775,217785164638;926,044526388898
13194;651,210764536171;883,542166303474;651,210764536171;786,981374156368;883,542166303474
13195;658,93839205643;910,419356777037;658,93839205643;821,659606470686;910,419356777037
13196;706,227344272737;906,298933078499;706,227344272737;818,845129871174;906,298933078499
13197;742,875907305067;916,431496703469;742,875907305067;809,404559847115;916,431496703469
13198;715,536617643356;873,401251437395;715,536617643356;813,778742779425;873,401251437395
13199;708,429887904955;938,028453783243;708,429887904955;810,249515690081;938,028453783243
13200;777,228894744485;953,667574874505;777,228894744485;803,375144294415;953,667574874505
13201;713,942103590039;979,905779603068;713,942103590039;766,334069617844;979,905779603068
13202;728,843358237151;935,565958613614;728,843358237151;778,353368011654;935,565958613614
13203;712,260426940784;922,669314030773;712,260426940784;751,049212938353;922,669314030773
13204;738,90882266673;910,799681799104;738,90882266673;847,439103040701;910,799681799104
13205;736,14704410564;977,388978522133;736,14704410564;821,44801557621;977,388978522133
13206;711,52665825697;911,185245993676;711,52665825697;867,433443988676;911,185245993676
13207;704,593584091716;877,276731065904;704,593584091716;784,856193984701;877,276731065904
13208;751,019335369743;867,3103915061;751,019335369743;836,307943778523;867,3103915061
13209;692,317882096148;840,864865811325;692,317882096148;782,791206437625;840,864865811325
13210;696,657406771614;940,030071915438;696,657406771614;781,233200432579;940,030071915438
13211;665,199361293229;926,704632990723;665,199361293229;821,867100928354;926,704632990723
13212;663,688038162206;940,041105358053;663,688038162206;862,061442444037;940,041105358053
13213;668,828462860845;929,894593653541;668,828462860845;813,048279616933;929,894593653541
13214;535,304158061873;851,951942574547;535,304158061873;841,531984524375;851,951942574547
13215;584,722579170538;866,270799424393;584,722579170538;854,903241735226;866,270799424393
13216;714,161206582556;874,840542562903;714,161206582556;766,000625725166;874,840542562903
13217;690,54889035349;874,534375642421;690,54889035349;834,513947803723;874,534375642421
13218;657,643959169479;867,05506068273;657,643959169479;820,941963644337;867,05506068273
13219;695,037945343498;955,648739262733;695,037945343498;866,237422436151;955,648739262733
13220;732,6540653091;892,808209724662;732,6540653091;768,404044692453;892,808209724662
13221;670,907530261372;936,447636272639;670,907530261372;902,931312928895;936,447636272639
13222;735,886724485056;866,85941644903;735,886724485056;834,297834577878;866,85941644903
13223;800,50848447467;905,889135800734;800,50848447467;863,446303382188;905,889135800734
13224;650,170336148397;897,523037032346;650,170336148397;832,649539517459;897,523037032346
13225;635,457537702873;907,358099834898;635,457537702873;851,55123089906;907,358099834898
13226;639,17724627239;925,580479250781;639,17724627239;879,421905635772;925,580479250781
13227;649,86795334583;888,61807494393;649,86795334583;807,550348632756;888,61807494393
13228;687,396937642536;885,989798517132;687,396937642536;785,567466906153;885,989798517132
13229;679,379107930285;951,452499824108;679,379107930285;876,34655222014;951,452499824108
13230;700,882441766689;884,656086692828;700,882441766689;782,576213045797;884,656086692828
13231;729,992013848097;922,448428056852;729,992013848097;783,59120088315;922,448428056852
13232;741,977543422835;946,372091711501;741,977543422835;883,694675016448;946,372091711501
13233;746,945354537934;973,423723666661;746,945354537934;966,909448846021;973,423723666661
13234;672,347674464887;949,755263792208;672,347674464887;850,748589403138;949,755263792208
13235;749,462379841426;875,635154230958;749,462379841426;847,249859052306;875,635154230958
13236;686,699627226261;884,239452906758;686,699627226261;787,170284796065;884,239452906758
13237;682,567928947869;897,690791376742;682,567928947869;773,060377232018;897,690791376742
13238;663,061316675214;956,604570890391;663,061316675214;783,255739719675;956,604570890391
13239;718,65734978799;897,360357737268;718,65734978799;797,021380038796;897,360357737268
13240;627,565519180958;869,390814526022;627,565519180958;804,75130767681;869,390814526022
13241;800,778502664265;891,996706775269;800,778502664265;822,810496889165;891,996706775269
13242;659,676491132252;994,655681258581;659,676491132252;825,737890841391;994,655681258581
13243;690,101622322608;899,655736542804;690,101622322608;813,91719056525;899,655736542804
13244;703,443965419967;866,319047541797;703,443965419967;793,72984539779;866,319047541797
13245;635,417072117115;880,314916531215;635,417072117115;865,27410270406;880,314916531215
13246;717,398289075261;924,701175796712;717,398289075261;814,055877613311;924,701175796712
13247;731,586461303631;874,360971662455;731,586461303631;777,67262044165;874,360971662455
13248;700,983280432502;928,292531768609;700,983280432502;855,941975820861;928,292531768609
13249;674,602497100349;893,665237014289;674,602497100349;830,196974116756;893,665237014289
13250;681,160896735602;922,034967131252;681,160896735602;819,617933318314;922,034967131252
13251;610,324001834144;951,156326928902;610,324001834144;877,809883996716;951,156326928902
13252;694,94454051236;853,937071169907;694,94454051236;771,348357952082;853,937071169907
13253;722,11078093734;828,889999822053;722,11078093734;812,333091643655;828,889999822053
13254;666,112376671126;895,455518377075;666,112376671126;800,396519664466;895,455518377075
13255;643,805645945315;868,078049559521;643,805645945315;825,73265551305;868,078049559521
13256;705,570025706444;873,482580087704;705,570025706444;836,082383382627;873,482580087704
13257;745,108984049935;909,828661181742;745,108984049935;856,400815130632;909,828661181742
13258;762,087915089602;886,316274210446;762,087915089602;781,759491523177;886,316274210446
13259;722,07122682398;935,946445876096;722,07122682398;780,476264127046;935,946445876096
13260;699,790977134659;823,855919975918;699,790977134659;792,463942331307;823,855919975918
13261;674,536319050355;879,678629024627;674,536319050355;737,942831634581;879,678629024627
13262;675,060766506343;846,816070303775;675,060766506343;814,578353130487;846,816070303775
13263;657,674142712194;848,093477057272;657,674142712194;684,987631016149;848,093477057272
13264;687,292515588714;902,67691000243;687,292515588714;873,514435025779;902,67691000243
13265;726,672147127112;886,099282974409;726,672147127112;836,750249649233;886,099282974409
13266;628,815805503025;910,159523519975;628,815805503025;785,278295095568;910,159523519975
13267;759,732957077734;928,554717078749;759,732957077734;860,847173908461;928,554717078749
13268;692,521530303124;807,685811187848;692,521530303124;743,145620024964;807,685811187848
13269;665,088300902343;880,538955612815;665,088300902343;773,202184586436;880,538955612815
13270;708,11715489429;933,647300068361;708,11715489429;806,343849407931;933,647300068361
13271;748,83358715216;974,141862839037;748,83358715216;821,671792202923;974,141862839037
13272;695,966338140815;877,945317418618;695,966338140815;814,575133363899;877,945317418618
13273;706,716767816408;944,65700259602;706,716767816408;785,284750198996;944,65700259602
13274;751,367847015883;968,996782377625;751,367847015883;788,536524148471;968,996782377625
13275;731,568495669928;865,349459928234;731,568495669928;765,767483299354;865,349459928234
13276;715,598810784541;888,453423401873;715,598810784541;797,808363096765;888,453423401873
13277;681,095628159033;939,214798091954;681,095628159033;760,69283931311;939,214798091954
13278;682,600643119908;931,024284893122;682,600643119908;822,919705593892;931,024284893122
13279;698,783001147058;933,881277521159;698,783001147058;812,801944199266;933,881277521159
13280;679,780210963192;878,701390974256;679,780210963192;847,391740570213;878,701390974256
13281;654,080307696911;870,669071182064;654,080307696911;783,017207885378;870,669071182064
13282;686,190605082841;873,589759853888;686,190605082841;773,68894338111;873,589759853888
13283;698,09158025992;812,351694682852;698,09158025992;759,964809780681;812,351694682852
13284;751,305660364006;896,609177981822;751,305660364006;791,314440307787;896,609177981822
13285;700,353064101325;882,459936350863;700,353064101325;850,37206694082;882,459936350863
13286;706,853249913588;856,576980573505;706,853249913588;856,29245671139;856,576980573505
13287;721,881606042429;920,395256931371;721,881606042429;773,194151616186;920,395256931371
13288;652,395620807171;876,764418193502;652,395620807171;758,178416552858;876,764418193502
13289;687,598550295348;897,644066970501;687,598550295348;781,62008621282;897,644066970501
13290;644,609354070521;918,069383266227;644,609354070521;864,339232946319;918,069383266227
13291;709,835023601272;932,77542819791;709,835023601272;833,608064985664;932,77542819791
13292;709,17917198441;912,799705866478;709,17917198441;820,592689923214;912,799705866478
13293;751,05712866688;828,984987404912;751,05712866688;821,951340460863;828,984987404912
13294;665,902298944573;859,453955117025;665,902298944573;817,11856497005;859,453955117025
13295;702,924385626131;889,215588160755;702,924385626131;836,947942911321;889,215588160755
13296;741,832217639339;883,515344388556;741,832217639339;811,767566247689;883,515344388556
13297;677,8706590949;945,960420458732;677,8706590949;836,649082468426;945,960420458732
13298;685,99070328037;838,901654065807;685,99070328037;810,672719119384;838,901654065807
13299;747,18554198896;916,093370654341;747,18554198896;847,53233554164;916,093370654341
13300;618,120700544195;950,949554211266;618,120700544195;842,660226377879;950,949554211266
13301;676,14977285745;927,265248359697;676,14977285745;840,103951087708;927,265248359697
13302;735,853914822553;905,044731655683;735,853914822553;807,084162985604;905,044731655683
13303;694,631287158012;888,769232429478;694,631287158012;768,387273624112;888,769232429478
13304;721,471198722199;938,590544562671;721,471198722199;849,926641566746;938,590544562671
13305;637,626884513217;911,83893491628;637,626884513217;840,967686271671;911,83893491628
13306;820,774457872703;942,233838863094;820,774457872703;838,809168943385;942,233838863094
13307;692,198269007429;981,425863945414;692,198269007429;884,662557644154;981,425863945414
13308;674,756647714941;956,722864151304;674,756647714941;759,742391389465;956,722864151304
13309;672,766700521153;907,638582437313;672,766700521153;800,367937175339;907,638582437313
13310;727,931676954293;854,605277538103;727,931676954293;836,321145517095;854,605277538103
13311;774,98287920101;911,12102202385;774,98287920101;794,919400037635;911,12102202385
13312;669,530766006525;944,608974587464;669,530766006525;880,739592278281;944,608974587464
13313;735,183661269865;927,706560884893;735,183661269865;764,728577868801;927,706560884893
13314;655,964476723319;930,104634629794;655,964476723319;802,762208764903;930,104634629794
13315;608,834554423952;882,681407998877;608,834554423952;728,101895206134;882,681407998877
13316;672,673640857529;882,581336059603;672,673640857529;829,164226175014;882,581336059603
13317;674,956844526169;859,010216956952;674,956844526169;768,236948424493;859,010216956952
13318;632,495652887161;932,60876697619;632,495652887161;841,150171767248;932,60876697619
13319;681,608157424784;971,930906815408;681,608157424784;754,174222536218;971,930906815408
13320;711,046260544348;945,889792813183;711,046260544348;787,455473060111;945,889792813183
13321;705,808556111938;906,662935182628;705,808556111938;783,800847988999;906,662935182628
13322;689,190054330772;906,80567958145;689,190054330772;774,895178653694;906,80567958145
13323;666,39856468835;947,2958429918;666,39856468835;779,503774955884;947,2958429918
13324;629,124895878366;921,663813857554;629,124895878366;825,834734832629;921,663813857554
13325;626,634323674508;912,002889450153;626,634323674508;808,411075077637;912,002889450153
13326;700,004616432179;915,40844232591;700,004616432179;905,803293599383;915,40844232591
13327;682,774280689968;946,160729564635;682,774280689968;759,410634180369;946,160729564635
13328;672,332144953446;918,328181038521;672,332144953446;824,853767382569;918,328181038521
13329;877,265355918142;887,413385413622;877,265355918142;880,924224247174;887,413385413622
13330;725,533838874448;955,809212078274;725,533838874448;943,352623520983;955,809212078274
13331;771,716359289796;955,129876647627;771,716359289796;899,940100043275;955,129876647627
13332;692,675576251294;951,685376342047;692,675576251294;848,079333543785;951,685376342047
13333;678,211375627968;920,359830380324;678,211375627968;850,880323335472;920,359830380324
13334;680,854624722602;891,957806599492;680,854624722602;816,1903125116;891,957806599492
13335;681,395520956697;950,599687134209;681,395520956697;793,74858832641;950,599687134209
13336;708,197209246021;947,144770674058;708,197209246021;852,703317487135;947,144770674058
13337;703,03405394798;859,101569966618;703,03405394798;790,141922824086;859,101569966618
13338;703,33976099267;917,650570115991;703,33976099267;847,877231172067;917,650570115991
13339;750,969368009482;978,074828122478;750,969368009482;856,339983804293;978,074828122478
13340;725,611434066491;882,974258135302;725,611434066491;879,37007261531;882,974258135302
13341;730,564801295453;881,767589146689;730,564801295453;856,368899882335;881,767589146689
13342;676,516714953137;883,235906003088;676,516714953137;852,896471658125;883,235906003088
13343;722,15405014641;862,92629506878;722,15405014641;814,404653568314;862,92629506878
13344;693,093125769783;984,323389044019;693,093125769783;830,943693984748;984,323389044019
13345;644,944595652478;892,440731152681;644,944595652478;830,184042195181;892,440731152681
13346;729,159916448637;870,288344840519;729,159916448637;860,26345961684;870,288344840519
13347;742,692985490042;881,02032981257;742,692985490042;834,395474901002;881,02032981257
13348;706,428735932006;889,408394824864;706,428735932006;825,274692614997;889,408394824864
13349;669,520365363383;923,252344459415;669,520365363383;829,733522288357;923,252344459415
13350;722,455372900435;977,288977586705;722,455372900435;843,979644188639;977,288977586705
13351;654,927476594968;950,683936143774;654,927476594968;789,072678760241;950,683936143774
13352;643,380705640615;887,917867566629;643,380705640615;864,035126335837;887,917867566629
13353;653,485903914878;950,585283745363;653,485903914878;838,693470726375;950,585283745363
13354;666,633234993913;971,947683107872;666,633234993913;853,655541940683;971,947683107872
13355;649,012222669644;915,850913466506;649,012222669644;824,098080525578;915,850913466506
13356;685,132953248962;952,271931363692;685,132953248962;799,105145001353;952,271931363692
13357;724,998778481077;953,017109486255;724,998778481077;846,779120028719;953,017109486255
13358;716,22461618888;810,066283210558;716,22461618888;787,89786694521;810,066283210558
13359;681,450063728125;837,600598086639;681,450063728125;817,280754261754;837,600598086639
13360;731,041951926545;914,129002531449;731,041951926545;837,026005953785;914,129002531449
13361;703,38211148233;881,643763691381;703,38211148233;770,690664651631;881,643763691381
13362;712,66847922305;886,662232474961;712,66847922305;803,393835654982;886,662232474961
13363;693,595431141475;856,564436119405;693,595431141475;751,74509101838;856,564436119405
13364;692,440003272389;960,888321894952;692,440003272389;838,444640547656;960,888321894952
13365;765,611399054135;822,369729683676;765,611399054135;815,85847529734;822,369729683676
13366;692,55025449197;884,252074405282;692,55025449197;785,189067344397;884,252074405282
13367;605,42198350585;901,359822438228;605,42198350585;786,479402906749;901,359822438228
13368;666,126653780529;819,34061982798;666,126653780529;760,207122750714;819,34061982798
13369;706,032716791321;879,243131024247;706,032716791321;761,232428542713;879,243131024247
13370;744,416922703177;908,028473952428;744,416922703177;821,263855283111;908,028473952428
13371;689,231011513274;900,582618482666;689,231011513274;839,03737365613;900,582618482666
13372;655,739315849512;932,674516178427;655,739315849512;896,871414638951;932,674516178427
13373;675,665145451308;865,939280738198;675,665145451308;854,136886445621;865,939280738198
13374;741,380906533702;929,264151766375;741,380906533702;895,920129233775;929,264151766375
13375;687,794772166125;886,244960910906;687,794772166125;842,128557629504;886,244960910906
13376;731,406307840726;890,464852923246;731,406307840726;825,799890522957;890,464852923246
13377;691,677528916447;906,829996248116;691,677528916447;848,310971541992;906,829996248116
13378;698,922349015778;883,008397280592;698,922349015778;852,420161616039;883,008397280592
13379;750,375282488826;920,768748983707;750,375282488826;809,729335694242;920,768748983707
13380;657,375941093613;902,768438360396;657,375941093613;859,239602141375;902,768438360396
13381;761,560450181866;861,108889594836;761,560450181866;805,29106416361;861,108889594836
13382;709,873220551783;925,29862322081;709,873220551783;878,220221017246;925,29862322081
13383;589,774527800498;899,570273685018;589,774527800498;785,608836094834;899,570273685018
13384;750,011271790825;825,619522730415;750,011271790825;817,093141129001;825,619522730415
13385;691,49087181657;883,136058039728;691,49087181657;818,373418182866;883,136058039728
13386;685,087679757876;885,715794138319;685,087679757876;797,542235398441;885,715794138319
13387;665,96702798063;909,691527670947;665,96702798063;872,711471359226;909,691527670947
13388;701,468696163291;985,402461206139;701,468696163291;725,858950368779;985,402461206139
13389;679,636741466562;856,070305647629;679,636741466562;815,800105793325;856,070305647629
13390;682,438089061817;997,527349299568;682,438089061817;753,789105833901;997,527349299568
13391;682,147735657677;797,547035065342;682,147735657677;762,711851588979;797,547035065342
13392;676,5182508077;917,417566084702;676,5182508077;803,520879867498;917,417566084702
13393;676,60244486149;878,79005050901;676,60244486149;722,262272402011;878,79005050901
13394;669,885606024519;924,818700527829;669,885606024519;870,854342242592;924,818700527829
13395;711,951829710084;884,998296023179;711,951829710084;851,044857134872;884,998296023179
13396;795,515480820097;957,841831563803;795,515480820097;837,96328250881;957,841831563803
13397;717,800342465765;837,863697275985;717,800342465765;808,552144541507;837,863697275985
13398;698,838056176368;956,743497342556;698,838056176368;909,561159447972;956,743497342556
13399;737,970773203541;915,625588763411;737,970773203541;788,552645729606;915,625588763411
13400;695,854798194961;883,718293253;695,854798194961;816,62254986089;883,718293253
13401;660,648142247881;859,338890602435;660,648142247881;749,724957980898;859,338890602435
13402;648,217651244287;877,517689930832;648,217651244287;821,902242878458;877,517689930832
13403;731,132328192206;859,795808500373;731,132328192206;785,819100691989;859,795808500373
13404;662,198196886202;921,08269764829;662,198196886202;827,04497820371;921,08269764829
13405;685,934303318102;885,539153322897;685,934303318102;814,095563770114;885,539153322897
13406;728,195050535067;906,956602553002;728,195050535067;791,381262754465;906,956602553002
13407;730,907021261555;853,363412761432;730,907021261555;843,360477079048;853,363412761432
13408;763,334580666285;985,672074131934;763,334580666285;806,446495512624;985,672074131934
13409;624,474668659981;984,819828551483;624,474668659981;753,552896969577;984,819828551483
13410;723,217205096344;923,345521784154;723,217205096344;869,500939707866;923,345521784154
13411;711,76619706184;910,809234573328;711,76619706184;833,171322225862;910,809234573328
13412;656,451008013501;849,746798177407;656,451008013501;846,563494921541;849,746798177407
13413;656,74675469358;827,7863968106;656,74675469358;791,531492566809;827,7863968106
13414;663,792095432714;927,287018621324;663,792095432714;876,847304879209;927,287018621324
13415;628,753281389004;909,150597409985;628,753281389004;876,723715064746;909,150597409985
13416;662,520061700701;881,93794566871;662,520061700701;875,80034054302;881,93794566871
13417;674,660621109976;922,94450165107;674,660621109976;850,670674673908;922,94450165107
13418;721,440016708189;930,168625009994;721,440016708189;892,794941328234;930,168625009994
13419;780,376905135934;831,561889109447;780,376905135934;781,958035263606;831,561889109447
13420;761,526443331213;876,727223879244;761,526443331213;840,414153306774;876,727223879244
13421;752,571180632683;885,17405771804;752,571180632683;862,478142658678;885,17405771804
13422;635,215815823321;850,565070012256;635,215815823321;776,80494163354;850,565070012256
13423;810,945220628991;880,82567558598;810,945220628991;843,271619822495;880,82567558598
13424;628,331965040197;914,626881159061;628,331965040197;902,327587782932;914,626881159061
13425;683,498606790556;890,747272619704;683,498606790556;823,123593980405;890,747272619704
13426;717,04272100809;948,79828136395;717,04272100809;801,097673592971;948,79828136395
13427;637,876622794957;880,048442369254;637,876622794957;777,344606140356;880,048442369254
13428;632,484287452588;882,049371236977;632,484287452588;787,315043584152;882,049371236977
13429;665,110731614695;906,89896717362;665,110731614695;842,991854711942;906,89896717362
13430;754,905912945666;879,818467946722;754,905912945666;841,534684063596;879,818467946722
13431;756,375258284452;942,919132936188;756,375258284452;883,693262648645;942,919132936188
13432;662,376653272976;959,626238210328;662,376653272976;783,467885964907;959,626238210328
13433;698,254589488966;898,946415102117;698,254589488966;779,397951771289;898,946415102117
13434;693,654926399122;836,967898737797;693,654926399122;794,637807494667;836,967898737797
13435;618,204677249548;868,349090968416;618,204677249548;797,133913422331;868,349090968416
